,Survey_ID,p_change,r_effect,black,white,native,asian,hawaiian,other_race,unsure_race,latinx,age,gender,inBTM,fsttopic,sndtopic,trdtopic
702,1655,i used to have no interest in politics but now i i do mainly because from what i see half these belong behind way before i do their effect many mine not so many,i dont see colors i measure a man or woman by their heart and nothing else,False,True,False,False,False,False,False,False,56-65,Man,True,topic 6,topic 5,topic 3
703,1664,i pay more attention,and people dont agree with a white president,False,True,False,False,False,False,False,False,36-45,Man,True,topic 2,topic 4,topic 5
704,1666,i have learned that lower class are chosen to live that way and there is a reason for racial,white and after being in prison i have more racial anger toward after seeing how they act toward other and the way they behave as a whole it is a sad thought as my ex wife was after seeing the way they behave in here and their sex act on other the violence towards other my view towards them,False,True,False,False,False,False,False,False,36-45,Man,True,topic 1,topic 2,topic 6
705,1670,i think president trump our economic growth a great deal,are very racial and can go south in a the in are ran mostly by people,False,True,False,False,False,False,False,False,46-55,Man,True,topic 1,topic 3,topic 4
706,1673,because you never know what will happen,i dont know,True,False,False,False,False,False,False,False,18-25,Man,True,topic 3,topic 6,topic 4
707,1674,yes because no matter who you vote for most of them tell the people what they think they want to hear and as for the presidential race they lie to the people about how important their vote is when in actuality it very little because in the last election received more popular than trump but the electoral college trump so why dont they tell the people that even if you dont come out and stand in the rain and freezing weather a president is still going to be,this country to keep the prison system racially decided because as long as you have the fighting and killing each other the system can always scream about more security i do not discriminate between the in prison because no matter what the crime is we are all part of a very corrupt system that from our being,False,True,False,False,False,False,False,False,66+,Man,True,topic 2,topic 6,topic 1
708,1675,i want freedom,cant judge anybody,True,False,False,False,False,False,False,False,18-25,Man,True,topic 2,topic 4,topic 6
709,1680,yes i like to have it were expressed,it very good to have when you going on,True,False,False,False,False,False,False,False,36-45,Man,True,topic 5,topic 6,topic 4
710,1693,in some situation still confused,plan,False,False,False,False,False,False,True,True,18-25,Woman,True,topic 5,topic 2,topic 1
711,1697,new political,help people change their ways,True,False,False,False,False,False,False,False,18-25,Man,True,topic 5,topic 1,topic 4
712,1698,we need help from an outside source other than state,i hear talk about it in here from my,False,True,False,False,False,False,False,False,46-55,Man,True,topic 4,topic 6,topic 3
713,1699,i not only care more but more aware about whats going on in,everything is coming back to racial profile in this country,False,True,False,False,False,False,False,False,26-35,Man,True,topic 4,topic 1,topic 3
714,1704,i never much for politics but now that stuck in prison dealing with and being parole just because a violent offender it is nice to keep up with trying to find out just who is out there to help violent as well we deserve to get the help we need just as the non violent do but from what seen so far we violent dont have much of a voice when it comes to a political standpoint,i feel that the racial identity of a person nothing to do with political,False,True,False,False,False,False,False,False,36-45,Man,True,topic 3,topic 6,topic 5
715,1707,just,i dont know,False,True,False,False,False,False,False,False,18-25,Man,True,topic 3,topic 6,topic 4
716,1709,to be honest before prison i never thought about political or how it effects my daily life,been in state prison since june of 1990 on a life sentence for seven of crack cocaine in which witness a lot of white in prison received clemency from the governor of but here i still remains after making it the clemency board on five different times to only have the governor of take no action on my clemency,True,False,False,False,False,False,False,False,46-55,Man,True,topic 1,topic 6,topic 5
717,1716,i want to be apart of society,we are irrelevant,True,False,False,False,False,False,False,False,36-45,Man,True,topic 6,topic 1,topic 4
718,1718,i have more attention to it,there is a lot of racial people,False,True,False,False,False,False,False,False,36-45,Man,True,topic 5,topic 3,topic 6
719,1724,more attention to government and going on in the world side been,i dont allow my race or anyone of my race influence my outlook on policy,False,True,True,False,False,False,False,False,26-35,Man,True,topic 2,topic 3,topic 4
720,1729,our really dont matter they are pick who ever they want in office,theres nothing racial about it at least not on my part,False,True,False,False,False,False,False,False,36-45,Man,True,topic 3,topic 2,topic 5
721,1732,first off i never knew were a revolving door nor did i know that parole is a set up to fail system,right is right wrong is wrong regardless of racial identity,True,True,False,False,False,False,False,False,36-45,Woman,True,topic 1,topic 6,topic 3
